source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON_NRMCBWa_210621_0.22um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_1,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_11
EMOBON_NRMCBWa_210621_0.22um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >20um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_2,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_12
EMOBON_NRMCBWa_210621_20um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,1,NA,3,>20,20,NA,N,Net,Wa SOP2,samples shipped and returned,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_13
EMOBON_NRMCBWa_210621_20um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,2,NA,3,>20,20,NA,N,Net,Wa SOP2,samples shipped and returned,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_14
EMOBON_NRMCBWa_210621_20um_3,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,3,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_15
EMOBON_NRMCBWa_210621_20um_4,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,4,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_16
EMOBON_NRMCBWa_210621_20um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_1,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_17
EMOBON_NRMCBWa_210621_200um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,1,NA,3,>200,200,NA,N,Net,Wa SOP3,samples shipped and returned,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_18
EMOBON_NRMCBWa_210621_200um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,2,NA,3,>200,200,NA,N,Net,Wa SOP3,samples shipped and returned,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_19
EMOBON_NRMCBWa_210621_200um_3,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,3,NA,3,>200,200,NA,N,Net,Wa SOP3,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_20
EMOBON_NRMCBWa_210621_200um_4,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,4,NA,3,>200,200,NA,N,Net,Wa SOP3,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_21
EMOBON_NRMCBWa_210621_200um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21 00:00:00,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,blank_1,NA,3,>200,200,NA,N,Net,Wa SOP3,NA,2021-06-21 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_22
EMOBON_NRMCBWa_210831_3um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,1,5,3,3-200,3,NA,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_23
EMOBON_NRMCBWa_210831_3um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,2,5,3,3-200,3,NA,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_24
EMOBON_NRMCBWa_210831_3um_3,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,3,5,3,3-200,3,NA,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_25
EMOBON_NRMCBWa_210831_3um_4,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,4,5,3,3-200,3,NA,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_26
EMOBON_NRMCBWa_210831_3um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_1,5,3,3-200,3,NA,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_27
EMOBON_NRMCBWa_210831_0.22um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,1,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_28
EMOBON_NRMCBWa_210831_0.22um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,2,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_29
EMOBON_NRMCBWa_210831_0.22um_3,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,3,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_30
EMOBON_NRMCBWa_210831_0.22um_4,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,4,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_31
EMOBON_NRMCBWa_210831_0.22um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >20um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_1,5,3,0.2-3,0.2,3,Y,Niskin,Wa SOP1,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,2021-11-24 00:00:00,2021-11-24 00:00:00,,NA,NA,NA,EMOBON_NRMCB_Wa_32
EMOBON_NRMCBWa_210831_20um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,1,NA,3,>20,20,NA,N,Net,Wa SOP2,samples shipped and returned,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_33
EMOBON_NRMCBWa_210831_20um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,2,NA,3,>20,20,NA,N,Net,Wa SOP2,samples shipped and returned,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_34
EMOBON_NRMCBWa_210831_20um_3,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,3,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_35
EMOBON_NRMCBWa_210831_20um_4,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,4,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_36
EMOBON_NRMCBWa_210831_20um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,0,blank_1,NA,3,>20,20,NA,N,Net,Wa SOP2,NA,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_37
EMOBON_NRMCBWa_210831_200um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,1,NA,3,>200,200,NA,N,Net,Wa SOP2,samples shipped and returned,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_38
EMOBON_NRMCBWa_210831_200um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction >200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31 00:00:00,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,NA,70,2,NA,3,>200,200,NA,N,Net,Wa SOP3,samples shipped and returned,2021-08-31 00:00:00,Casotti minus80,-80,Raffaella Casotti,0000-0002-9876-4601,Anna Chiara Trano,NA,N,2021-10-18 00:00:00,2021-10-20 00:00:00,-70,NA,NA,,NA,NA,NA,EMOBON_NRMCB_Wa_39
